question,expected_source,question_type,model,baseline_acc,baseline_faith,baseline_rel,baseline_rec,baseline_complete,baseline_mrr,baseline_in_tok,baseline_out_tok,baseline_latency_ms,baseline_cost_usd,baseline_answer,baseline_error,+KG_acc,+KG_faith,+KG_rel,+KG_rec,+KG_complete,+KG_mrr,+KG_in_tok,+KG_out_tok,+KG_latency_ms,+KG_cost_usd,+KG_answer,+KG_error,+multimodal_acc,+multimodal_faith,+multimodal_rel,+multimodal_rec,+multimodal_complete,+multimodal_mrr,+multimodal_in_tok,+multimodal_out_tok,+multimodal_latency_ms,+multimodal_cost_usd,+multimodal_answer,+multimodal_error,+both_acc,+both_faith,+both_rel,+both_rec,+both_complete,+both_mrr,+both_in_tok,+both_out_tok,+both_latency_ms,+both_cost_usd,+both_answer,+both_error
"What efficient protocols does SecureML propose for training machine learning models, and how are graphs utilized in regularizing machine learning models?",1811.08257v1.txt,multihop_cross,llama4-maverick,0,0,1,1,1,1.0,461,161,2370.7,0.000166,"According to the provided context, SecureML is mentioned in [1811.08257v1.txt] as using secure two-party computation to train various models, and Paillier crypt",,0,0,1,1,1,1.0,537,172,2735.3,0.000184,"According to the context passage [1811.08257v1.txt], SecureML is a system that enables privacy-preserving training on neural networks. It uses secure two-party ",,0,1,1,1,1,1.0,725,127,1726.2,0.000185,"According to the text context, SecureML is the first to realize privacy-preserving training on neural networks and mainly used secure two-party computation to t",,0,0,1,1,1,1.0,805,291,3934.0,0.000295,"According to the text context, SecureML mainly used secure two-party computation to train various models. The knowledge-graph facts state that ""protocols are si",
"How does the curse of dimensionality affect the feasibility of word embeddings in optimization problems, and what challenges does it pose when taking photos of geometric objects under varying conditions?",1803.01128v3.txt,multihop_cross,llama4-maverick,1,0,1,1,1,0.5,404,83,1484.8,0.00011,"According to the provided context, the curse of dimensionality affects the feasibility of word embeddings in optimization problems by making the final solution ",,1,0,1,1,1,0.5,481,121,1845.4,0.000145,The curse of dimensionality affects the feasibility of word embeddings in optimization problems by making the nearest neighbor of the solution potentially far a,,1,0,1,1,1,0.5,659,113,1798.0,0.000167,"According to the text context, the curse of dimensionality affects the feasibility of word embeddings in optimization problems by making the final solution pote",,1,0,1,1,1,0.5,740,125,1515.2,0.000186,The curse of dimensionality affects the feasibility of word embeddings in optimization problems by making the final solution potentially far away from its neare,
"How does the concatenation of ID embedding and averaged word embedding provide more useful information for recommendation, and what is the relationship between higher entropy predictions and classification performance in θp?",1803.03467v4.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.5,462,99,1561.5,0.000129,"According to the context, the concatenation of ID embedding and averaged word embedding provides more useful information for recommendation because news titles ",,1,1,1,1,1,0.5,543,111,2647.1,0.000148,"According to the context passages, the concatenation of ID embedding and averaged word embedding provides more useful information for recommendation because new",,1,1,1,1,1,0.5,699,107,1551.8,0.000169,"According to the text context, the concatenation of ID embedding and averaged word embedding provides more useful information for recommendation because news ti",,1,1,1,1,1,0.5,784,121,2018.7,0.00019,The concatenation of ID embedding and averaged word embedding provides more useful information for recommendation because news titles are typically much longer ,
"How does the accuracy of positional information from a Kinect sensor affect object manipulation, and what role does positional information play in extracting inter-word semantic connections in a MRC model?",1603.03833v4.txt,multihop_cross,llama4-maverick,1,1,1,1,1,1.0,407,135,2154.0,0.000142,The accuracy of positional information from a Kinect sensor affects object manipulation in that limited sensor accuracy can lead to noise in the position of obj,,1,1,1,1,1,1.0,485,150,1955.1,0.000163,"The accuracy of positional information from a Kinect sensor affects object manipulation as it is limited in accuracy, which can lead to noise in the position of",,1,1,1,1,1,1.0,597,150,2271.7,0.00018,The accuracy of positional information from a Kinect sensor affects object manipulation in that limited sensor accuracy can lead to noise in the position of obj,,1,1,1,1,1,1.0,679,226,4746.5,0.000237,"The accuracy of positional information from a Kinect sensor affects object manipulation as it is limited in accuracy, which can lead to noise in the position of",
"How does the availability of training data affect the prediction performance of Gaussian processes, and what role do correlations play in improving the prediction performance of WeakFG?",1803.05776v2.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.333,376,155,2441.9,0.000149,"According to the context, Gaussian processes (GP) require a sufficient number of reliable observations to make predictions, and a limited number of observations",,1,1,1,1,1,0.333,453,205,2224.6,0.000191,"According to the context passages, the availability of training data significantly affects the prediction performance of Gaussian processes (GP). When there is ",,1,1,1,1,1,0.333,654,141,2140.7,0.000183,"According to the text context, Gaussian processes (GP) require a sufficient number of reliable observations to make accurate predictions. When the number of obs",,1,1,1,1,1,0.333,735,192,3494.3,0.000225,"According to the text context and knowledge-graph facts, the availability of training data significantly affects the prediction performance of Gaussian processe",
"How does training deep networks with structured layers improve performance, and what challenges arise in generalization when training deep networks on limited data?",1805.06447v3.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.5,408,111,2770.5,0.000128,"According to the context, training deep networks on large-scale datasets allows them to learn representations that are useful across various tasks. However, dee",,1,1,1,1,1,0.5,486,137,3229.5,0.000155,"Training deep networks with structured layers, such as those using identity mapping or bypass paths as seen in ResNet and its variants (e.g., wide residual netw",,1,0,1,1,1,0.5,645,167,2974.6,0.000197,"According to the text context, deep networks can be weak at generalizing learned knowledge to new datasets or environments, and even a subtle change from the tr",,1,1,1,1,1,0.5,727,240,3397.4,0.000253,"Training deep networks on large-scale datasets allows them to learn representations that are useful across various tasks. However, deep networks can struggle to",
"How is the discrimination of the classifier h measured when using support vector machine, and what role does support vector data description play in fault diagnosis?",1703.00060v2.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.5,423,113,2841.6,0.000131,"According to the context, when using a classifier h (which can be a support vector machine, SVM), the discrimination is measured as DE𝒟h.   Support Vector Data ",,1,1,1,1,1,0.5,494,437,4870.9,0.000336,"To answer the question, we need to break it down into two parts based on the information provided in the context passages and the knowledge-graph facts.  1. **H",,1,1,1,1,1,0.5,669,236,2771.2,0.000242,"To answer the question, we need to look at the provided text context.  The text from [1703.00060v2.txt] mentions that the discrimination of the classifier h is ",,1,1,1,1,1,0.5,744,346,6051.2,0.000319,"To answer the question, we need to break it down into two parts: (1) how the discrimination of the classifier h is measured when using support vector machine (S",
"How are accuracy and f1 scores evaluated in binary classification results, and what method is used to compute accuracy and f1 scores on the test set?",1802.07459v2.txt,multihop_cross,llama4-maverick,0,0,1,0,0,0.0,425,106,1626.5,0.000127,I don't know. The provided context doesn't directly discuss how accuracy and F1 scores are evaluated together in binary classification results or the method use,,0,0,1,0,0,0.0,486,241,3813.9,0.000217,The context passages and knowledge-graph facts do not directly state how accuracy and F1 scores are evaluated in binary classification results or the method use,,1,0,1,0,0,0.0,676,345,4750.3,0.000308,"According to the text context, in binary classification problems, the F1 score is used as a metric to evaluate performance. The F1 score is the harmonic mean of",,0,0,1,0,0,0.0,741,262,3547.8,0.000268,The text context and knowledge-graph facts don't directly describe how accuracy and F1 scores are evaluated in binary classification results or the method used ,
"How does a POS tagger improve concept identification in phrases, and what common mistakes are associated with concept identification in parsing?",1803.06506v3.txt,multihop_cross,llama4-maverick,1,1,1,1,1,1.0,417,104,1683.1,0.000125,"A POS tagger improves concept identification in phrases by annotating the phrase with POS tags and returning nouns, as most concepts to be localized are nouns. ",,1,1,1,1,1,1.0,492,74,1748.6,0.000118,A POS tagger improves concept identification in phrases by annotating and using the POS tags to return the concept. Since most concepts to be localized are noun,,1,0,1,1,1,1.0,621,122,1638.2,0.000166,"According to the text, a POS tagger improves concept identification in phrases by annotating and using the POS tags to return the concept, specifically by ident",,1,1,1,1,1,1.0,700,86,1890.5,0.000157,A POS tagger improves concept identification in phrases by annotating and using the POS tags to return the concept. Since most concepts to be localized are noun,
"How does the use of gaussian distributions in the Cholesky transform affect the correlation of output mean vectors, and how are embeddings for out of vocabulary words set from gaussian distributions during training?",1805.06431v4.txt,multihop_cross,llama4-maverick,1,1,1,1,1,1.0,449,62,990.6,0.000105,"According to the context, the use of Gaussian distributions in the Cholesky transform attenuates the influences of uninformative or independent data, whose corr",,1,1,1,1,1,1.0,520,57,1639.4,0.000112,"The use of Gaussian distributions in the Cholesky transform attenuates the influences of uninformative or independent data as their variances increase, since th",,1,1,1,1,1,1.0,716,71,1268.8,0.00015,"The use of Gaussian distributions in the Cholesky transform attenuates the influences of uninformative or independent data as their variances increase, since th",,1,1,1,1,1,1.0,791,58,972.3,0.000153,"The use of Gaussian distributions in the Cholesky transform attenuates the influences of uninformative or independent data as their variances increase, particul",
"What is the significance of the performance difference in task-oriented dialogs as shown by the Mem2Seq model, and how does Action Search improve performance difference compared to the Direction Baseline and Random Baseline?",1805.01216v3.txt,multihop_cross,llama4-maverick,0,0,0,1,1,1.0,434,234,3412.8,0.000206,The context provided doesn't directly relate the performance difference of Mem2Seq in task-oriented dialogs to Action Search's improvement over the Direction Ba,,1,1,1,1,1,1.0,508,151,2364.8,0.000167,The performance difference in task-oriented dialogs for the Mem2Seq model is significant because it shows that the model's performance deteriorates rapidly when,,1,1,1,1,1,1.0,644,364,4538.2,0.000315,"To address the question, we need to break it down into its components regarding the performance difference in task-oriented dialogs as shown by the Mem2Seq mode",,1,1,1,1,1,1.0,722,372,4549.0,0.000331,"To address the question, we need to break it down into its components regarding the performance difference in task-oriented dialogs as shown by the Mem2Seq mode",
"How is the deep autoencoder model utilized in deep learning applications, and what unique aspect does it contribute to the hashing mechanism in state space exploration?",1805.08751v2.txt,multihop_cross,llama4-maverick,1,1,1,0,0,0.0,391,116,1260.8,0.000128,"The deep autoencoder model is utilized to generate high-level features for the state, which are then used for locality-sensitive hashing (LSH) to generate binar",,1,1,1,0,0,0.0,460,131,1832.7,0.000148,"The deep autoencoder model is utilized to generate high-level features for the state, which are then used to discretize the high-dimensional state space. The au",,1,1,1,0,0,0.0,598,109,1524.7,0.000155,"The deep autoencoder model is utilized to generate high-level features for the state, which are then used to discretize the high-dimensional state space. The la",,1,1,1,0,0,0.0,671,156,2894.3,0.000194,"The deep autoencoder model is utilized to generate high-level features for the state, which are then used to discretize the high-dimensional state space. The au",
"What challenges in robust principal component analysis relate to theoretical guarantees, and what theoretical guarantees does LIME provide when using cosine similarity?",1809.03550v3.txt,multihop_cross,llama4-maverick,1,1,1,1,1,0.333,403,61,967.9,9.7e-05,"According to the context, two challenges in robust principal component analysis (RPCA) relate to theoretical guarantees: robustness to both sparse and non-spars",,1,1,1,1,1,0.333,471,111,1651.5,0.000137,"According to the knowledge-graph facts and context passages, two challenges in robust principal component analysis (RPCA) related to theoretical guarantees are:",,1,1,1,1,1,0.333,647,80,1315.8,0.000145,"According to the text context, two challenges in robust principal component analysis (RPCA) related to theoretical guarantees are: robustness to both sparse and",,1,1,1,1,1,0.333,719,114,2198.2,0.000176,"According to the text context and knowledge-graph facts, two challenges in robust principal component analysis (RPCA) are: robustness to both sparse and non-spa",
"What is the function of fully-connected layers in a CNN model, and how are fully-connected layers utilized in generating an RGB output value?",1811.08257v1.txt,multihop_cross,llama4-maverick,1,0,1,1,1,1.0,383,108,1626.8,0.000122,"According to the provided context, the function of fully-connected layers in a CNN model is not explicitly stated. However, it is mentioned that the last fully ",,1,1,1,1,1,1.0,453,128,2512.3,0.000145,"According to the provided context, a CNN model typically includes convolutional, activation, pooling, and fully-connected layers. The fully-connected layer is e",,0,1,1,1,1,1.0,585,177,2599.6,0.000194,"The text does not mention generating an RGB output value. However, it does describe the function and utilization of fully-connected layers in a CNN model. Accor",,1,0,1,1,1,1.0,659,178,2353.3,0.000206,"According to the text context, a CNN model typically includes convolutional, activation, pooling, and fully-connected layers. The fully-connected layer is evalu",
"How do node degrees in real-world graphs relate to the power law distribution, and what does the creator-article publishing record reveal about the power law distribution?",1809.01246v1.txt,multihop_cross,llama4-maverick,1,0,1,0,0,0.0,460,149,2275.8,0.000158,"According to the context, the creator-article publishing records follow the power law distribution. Specifically, a large proportion of creators have published ",,1,0,1,0,0,0.0,548,169,2351.4,0.000184,"According to the context passage [1805.08751v2.txt], the creator-article publishing records follow the power law distribution. This implies that a large proport",,1,0,1,0,0,0.0,695,229,3028.3,0.000242,"According to the text context provided in [1805.08751v2.txt], the creator-article publishing records follow the power law distribution. This is revealed by a pl",,1,1,1,0,0,0.0,787,171,7747.4,0.000221,"According to the text context from [1805.08751v2.txt], the creator-article publishing records follow the power law distribution. For a large proportion of creat",
"How does relying on human-annotated labels enhance the learning of behavioral patterns, and what metric is used to report performance in relation to human-annotated labels in supervised evaluation?",1812.00108v4.txt,multihop_cross,llama4-maverick,0,0,0,1,1,1.0,437,71,973.4,0.000108,I don't know.   The provided context doesn't directly discuss how relying on human-annotated labels enhances the learning of behavioral patterns or the specific,,0,0,1,1,1,1.0,509,123,1607.9,0.00015,You don't know.   The provided context passages and knowledge-graph facts do not directly address how relying on human-annotated labels enhances the learning of,,0,0,1,1,1,1.0,633,185,2966.8,0.000206,"The text context does not directly discuss how relying on human-annotated labels enhances the learning of behavioral patterns. However, it does mention that ens",,0,1,1,1,1,1.0,709,140,2447.8,0.00019,"According to the text context, relying on human-annotated summaries influences the performance of supervised models in two ways: (a) reliability of annotations ",
"How are geometric constraints utilized in unsupervised monocular depth estimation, and what is the impact of lacking geometric constraints on the price of fairness in welfare allocation?",1701.03077v10.txt,multihop_cross,llama4-maverick,1,1,1,1,1,1.0,476,181,2284.5,0.00018,"According to the provided context, geometric constraints are used in ""unsupervised"" monocular depth estimation to directly train a neural network along with ste",,0,0,1,1,1,1.0,548,370,5088.7,0.000304,"To answer the question, we need to break it down into two parts based on the provided context passages and knowledge-graph facts.  1. **How are geometric constr",,0,1,1,1,1,1.0,734,165,2769.2,0.000209,"According to the text context, in unsupervised monocular depth estimation, stereo pairs and geometric constraints are used to directly train a neural network.  ",,1,1,1,1,1,1.0,810,190,2205.0,0.000235,"According to the text context, in unsupervised monocular depth estimation, stereo pairs and geometric constraints are used to directly train a neural network.  ",
